date,portfolio,spy
2022-01-03,100000.0,100000.0
2022-01-04,99105.25,99966.50687655692
2022-01-05,98093.20000000001,98046.93223922464
2022-01-06,97201.9296,97954.82614975613
2022-01-07,96495.82960000001,97567.56190994536
2022-01-10,96733.56960000002,97446.14933746416
2022-01-11,96909.4496,98333.71710870613
2022-01-12,96927.0396,98599.56877603568
2022-01-13,96671.26960000001,97241.0039563752
2022-01-14,96660.1196,97280.77704046389
2022-01-18,96431.66960000001,95557.97450335979
2022-01-19,96380.93960000001,94565.74072135815
2022-01-20,96426.32960000001,93519.08061376149
2022-01-21,96314.18960000001,91683.23878503696
2022-01-24,96202.93960000001,92072.5963450629
2022-01-25,96291.93960000001,90948.4833895041
2022-01-26,96291.93960000001,90720.31148604803
2022-01-27,96291.93960000001,90272.34095999665
2022-01-28,96291.93960000001,92514.2869104687
2022-01-31,96291.93960000001,94180.56980176258
2022-02-01,96291.93960000001,94816.93914718134
2022-02-02,96291.93960000001,95738.00004186641
2022-02-03,96291.93960000001,93487.6808105336
2022-02-04,96291.93960000001,93927.2780557242
2022-02-07,96291.93960000001,93625.83994473635
2022-02-08,96291.93960000001,94396.18178392749
2022-02-09,96291.93960000001,95777.77312595508
2022-02-10,96291.93960000001,94057.06390906617
2022-02-11,96291.93960000001,92202.3821984049
2022-02-14,96291.93960000001,91900.94408741705
2022-02-15,96291.93960000001,93383.01479977393
2022-02-16,96291.93960000001,93487.6808105336
2022-02-17,96291.93960000001,91490.65332523917
2022-02-18,96291.93960000001,90898.24370433946
2022-02-22,96291.93960000001,89922.75648405937
2022-02-23,96291.93960000001,88327.64648008207
2022-02-24,96291.93960000001,89656.90481672982
2022-02-25,96291.93960000001,91635.0924200875
2022-02-28,96291.93960000001,91400.64055598585
2022-03-01,96291.93960000001,90008.5826128823
2022-03-02,96291.93960000001,91664.39890310021
2022-03-03,96291.93960000001,91208.05509618807
2022-03-04,96291.93960000001,90467.01974000964
2022-03-07,96291.93960000001,87800.12978585335
2022-03-08,96291.93960000001,87134.45395742187
2022-03-09,96291.93960000001,89470.59931757761
2022-03-10,96291.93960000001,89066.5885160453
2022-03-11,96291.93960000001,87934.10227962572
2022-03-14,96291.93960000001,87291.45297356138
2022-03-15,96291.93960000001,89211.02761089364
2022-03-16,96291.93960000001,91189.21521425132
2022-03-17,96291.93960000001,92330.07473153168
2022-03-18,96291.93960000001,93052.27020577338
2022-03-21,96291.93960000001,93025.05704297587
2022-03-22,96291.93960000001,94113.5835548764
2022-03-23,96291.93960000001,92901.55115027947
2022-03-24,96291.93960000001,94301.98237424379
2022-03-25,96291.93960000001,94762.51282158632
2022-03-28,96291.93960000001,95436.56193087857
2022-03-29,96291.93960000001,96617.1945322476
2022-03-30,96291.93960000001,96020.5982709175
2022-03-31,96291.93960000001,94542.71419899103
2022-04-01,96291.93960000001,94810.65918653576
2022-04-04,96291.93960000001,95622.86743003078
2022-04-05,96291.93960000001,94415.02166586423
2022-04-06,96291.93960000001,93470.93424881205
2022-04-07,96291.93960000001,93941.93129723053
2022-04-08,96291.93960000001,93690.73287140734
2022-04-11,96291.93960000001,92089.34290678446
2022-04-12,96291.93960000001,91748.13171170795
2022-04-13,96291.93960000001,92798.978459735
2022-04-14,96291.93960000001,91643.46570094828
2022-04-18,96291.93960000001,91681.14546482176
2022-04-19,96291.93960000001,93161.12285696344
2022-04-20,96291.93960000001,93092.04328986205
2022-04-21,96291.93960000001,91699.98534675849
2022-04-22,96291.93960000001,89183.81444809613
2022-04-25,96291.93960000001,89700.86454124888
2022-04-26,96291.93960000001,87103.05415419397
2022-04-27,96291.93960000001,87347.97261937159
2022-04-28,96291.93960000001,89554.33212618534
2022-04-29,96291.93960000001,86244.79286596472
2022-05-02,96291.93960000001,86763.93627933266
2022-05-03,96291.93960000001,87161.66712021938
2022-05-04,96291.93960000001,89815.9971530845
2022-05-05,96291.93960000001,86623.6838249147
2022-05-06,96291.93960000001,86106.63373176195
2022-05-09,96291.93960000001,83349.73100835235
2022-05-10,96291.93960000001,83542.31646815014
2022-05-11,96291.93960000001,82215.15145171757
2022-05-12,96291.93960000001,82129.32532289464
2022-05-13,96291.93960000001,84092.85968474598
2022-05-16,96291.93960000001,83751.64848966947
2022-05-17,96291.93960000001,85474.45102677357
2022-05-18,96291.93960000001,82028.84595256537
2022-05-19,96291.93960000001,81526.44910091897
2022-05-20,96291.93960000001,81562.03554457726
2022-05-23,96291.93960000001,83088.06598145318
2022-05-24,96291.93960000001,82453.78995624962
2022-05-25,96291.93960000001,83182.26539113688
2022-05-26,96291.93960000001,84844.36164200038
2022-05-27,96291.93960000001,86927.21525611774
2022-05-31,96291.93960000001,86439.47164597768
2022-06-01,96291.93960000001,85740.30269410313
2022-06-02,96291.93960000001,87373.09246195391
2022-06-03,96291.93960000001,85939.16811454648
2022-06-06,96291.93960000001,86200.83314144565
2022-06-07,96291.93960000001,87027.69462644702
