date,portfolio,spy
2023-04-28,105336.85999999999,109219.57880363427
2023-05-01,106340.28400000001,109109.29047844125
2023-05-02,105166.734,107882.98933879523
2023-05-03,102992.212,107142.48201249934
2023-05-04,102433.362,106383.59329867129
2023-05-05,103667.994,108353.0276771178
2023-05-08,104322.05799999999,108381.91271466835
2023-05-09,103733.848,107906.6225513366
2023-05-10,105106.794,108410.7977522189
2023-05-11,105893.926,108221.73205188803
2023-05-12,105299.93400000001,108079.93277663988
2023-05-15,106210.176,108452.81235229243
2023-05-16,107497.09600000002,107728.06050102411
2023-05-17,109290.12600000002,109035.7649283126
2023-05-18,111896.56600000002,110086.12993015072
2023-05-19,111128.54000000001,109925.94926737041
2023-05-22,111709.698,109970.58977994854
2023-05-23,110354.93600000002,108736.41090278872
2023-05-24,110386.726,107948.63715141012
2023-05-25,116923.954,108883.46200304606
2023-05-26,120057.20799999998,110293.57701801376
2023-05-30,120910.638,110335.59161808729
2023-05-31,118978.17000000001,109723.75400451657
2023-06-01,121898.68400000001,110766.24126884092
2023-06-02,122218.32200000001,112368.04789664409
2023-06-05,122470.968,112152.72307126726
2023-06-06,122408.33000000002,112396.93293419463
2023-06-07,118333.88400000002,112008.29788351452
2023-06-08,119751.90400000001,112685.78330970013
2023-06-09,119941.544,112887.97857255397
2023-06-12,122168.742,113912.08444934615
2023-06-13,123492.862,114663.09542566042
2023-06-14,125201.492,114799.64287589937
2023-06-15,126849.446,116222.88745339005
2023-06-16,125832.25200000001,115398.35092694711
2023-06-20,126609.016,114799.64287589937
2023-06-21,124876.65400000001,114211.43847487002
2023-06-22,127011.18400000001,114623.7067380915
2023-06-23,126178.44,113757.15561157503
2023-06-26,122588.17200000002,113292.36909826165
2023-06-27,124982.57800000001,114534.42571293525
2023-06-28,124692.97200000001,114592.19578803635
2023-06-29,123679.75200000001,115043.85273882674
2023-06-30,126143.44200000001,116401.44950370253
2023-07-03,125974.756,116535.3710414369
2023-07-05,127060.682,116362.06081613361
2023-07-06,126231.84600000002,115450.86917703903
2023-07-07,126244.14600000001,115159.39288902894
2023-07-10,124943.10400000002,115450.86917703903
2023-07-11,125954.244,116186.12467832572
2023-07-12,129037.95199999999,117120.94952996167
2023-07-13,132914.58200000002,118050.52255658842
2023-07-14,132544.71000000002,117976.99700645974
2023-07-17,133092.438,118386.63935717662
2023-07-18,134576.05000000002,119266.32004621606
2023-07-19,134480.692,119531.5372091802
2023-07-20,130097.60399999999,118738.5116327924
2023-07-21,128437.94,118738.5116327924
2023-07-24,128564.80200000003,119268.94595872065
2023-07-25,130158.61000000002,119594.55910929048
2023-07-26,130635.73200000002,119612.94049682264
2023-07-27,131729.864,118819.91492043485
2023-07-28,135411.154,119983.19415997059
2023-07-31,134888.57,120211.64854787038
2023-08-01,134563.54200000002,119867.65400976839
2023-08-02,130407.20000000001,118200.19956935036
2023-08-03,130559.454,117861.45685625756
2023-08-04,132368.894,117328.39661782469
2023-08-07,134694.102,118352.50249461689
2023-08-08,133098.9,117837.8236437162
2023-08-09,129974.47,117050.04989233759
2023-08-10,130085.96600000001,117092.06449241111
2023-08-11,128449.734,117023.79076729163
2023-08-14,131829.166,117669.7652434221
2023-08-15,130615.72399999999,116299.03891602332
2023-08-16,128826.20799999998,115445.61735202983
2023-08-17,127677.03,114565.9366629904
2023-08-18,126853.20999999999,114621.08082558689
2023-08-21,130840.592,115366.83997689198
2023-08-22,129809.15600000002,115054.35638884513
2023-08-23,132586.168,116335.80169108766
2023-08-24,130316.11600000001,114723.4914132661
2023-08-25,129869.58600000001,115532.27246468147
2023-08-28,131120.744,116264.90205346358
2023-08-29,134502.12000000002,117945.4860564046
2023-08-30,134873.23,118431.27986975474
2023-08-31,135521.454,118257.96964445146
2023-09-01,134955.57,118478.54629483746
2023-09-05,135525.91600000003,117966.49335644137
2023-09-06,133757.15800000002,117173.46778005357
2023-09-07,133530.198,116813.717766924
2023-09-08,133557.04200000002,116989.6539047319
2023-09-11,135387.906,117759.04626857833
2023-09-12,133584.69400000002,117113.07179244788
2023-09-13,135522.054,117249.61924268684
2023-09-14,136615.89800000002,118260.59555695605
2023-09-15,132908.624,116425.0827162439
2023-09-18,133161.52800000002,116493.35644136337
2023-09-19,132599.47400000002,116251.77249094061
2023-09-20,129449.93,115183.0261015703
2023-09-21,126460.14200000002,113279.23953573867
2023-09-22,126526.382,113024.52602279292
2023-09-25,127268.562,113499.81618612468
2023-09-26,125312.832,111832.36174570663
2023-09-27,125612.532,111877.00225828476
2023-09-28,126572.712,112525.60264691981
2023-09-29,126301.992,112252.50774644189
2023-10-02,128353.292,112207.86723386377
2023-10-03,126075.022,110705.84528123523
2023-10-04,127808.682,111512.000420146
2023-10-05,127544.85200000001,111469.98582007247
2023-10-06,129880.402,112793.44572238853
2023-10-09,130532.262,113515.57166115225
2023-10-10,130907.67199999999,114106.4019746862
2023-10-11,132614.122,114573.81440050418
2023-10-12,131987.022,113875.32167428182
2023-10-13,130130.242,113308.12457328921
2023-10-16,131872.952,114500.28885037551
2023-10-17,132018.912,114495.03702536631
2023-10-18,130314.52200000001,112969.38186019642
2023-10-19,130021.932,111976.78693345939
2023-10-20,128347.44200000001,110600.80878105141
2023-10-23,129435.22200000001,110409.11716821596
2023-10-24,130171.94200000001,111241.53143217268
2023-10-25,125901.652,109644.97662937871
2023-10-26,123394.122,108332.02037708103
2023-10-27,124273.152,107840.9747387217
2023-10-30,125749.44200000001,109130.29777847802
2023-10-31,125604.102,109815.6609421774
2023-11-01,127553.97200000001,110986.81791922693
2023-11-02,127809.042,113113.80704794916
2023-11-03,128753.432,114145.79066225514
2023-11-06,129328.792,114408.38191271467
2023-11-07,130009.272,114733.9950632845
2023-11-08,130439.17199999999,114818.02426343155
2023-11-09,130042.642,113922.58809936453
2023-11-10,131839.992,115700.33086497558
2023-11-13,131584.802,115590.04253978257
2023-11-14,132766.48200000002,117832.571818707
2023-11-15,132582.082,118082.03350664357
2023-11-16,134163.637,118226.45869439631
2023-11-17,133365.04700000002,118373.50979465364
2023-11-20,135541.602,119284.70143374823
2023-11-21,134895.05699999997,119024.73609579328
2023-11-22,135448.282,119484.27078409748
2023-11-24,134384.54200000002,119557.79633422615
2023-11-27,134305.217,119342.47150884932
2023-11-28,134895.577,119460.63757155612
2023-11-29,133665.31699999998,119376.60837140906
2023-11-30,131863.677,119846.64670973163
2023-12-01,130778.117,120555.64308597238
2023-12-04,128200.79199999999,119922.7981723649
2023-12-05,129201.697,119899.16495982354
2023-12-06,127687.452,119415.997058978
2023-12-07,130814.662,120327.18869807258
2023-12-08,131802.932,120844.49346147786
2023-12-11,130482.882,121314.53179980043
2023-12-12,132067.677,121868.59933827005
2023-12-13,133271.572,123549.18334121107
2023-12-14,132025.597,123945.69612940497
2023-12-15,133031.25199999998,123241.95157817342
2023-12-18,136028.267,123935.19247938659
2023-12-19,136997.62199999997,124688.82936820545
2023-12-20,135955.142,122960.97894018171
2023-12-21,137562.477,124126.88409222206
2023-12-22,137421.12199999997,124376.3457801586
2023-12-26,138037.24199999997,124901.52828107767
2023-12-27,138162.43199999997,125127.35675647287
2023-12-28,138246.717,125174.6231815556
2023-12-29,137597.702,124812.24725592144
2024-01-02,134562.412,124113.75452969907
2024-01-03,134304.56699999998,123100.15230292527
2024-01-04,134358.31699999998,122703.63951473137
2024-01-05,135199.267,122871.69791502548
2024-01-08,139086.342,124625.80746809517
2024-01-09,139738.027,124436.7417677643
2024-01-10,142072.30700000003,125140.48631899586
2024-01-11,143086.55699999997,125085.34215639935
2024-01-12,143832.37199999997,125171.997269051
2024-01-16,143542.23200000002,124712.46258074681
2024-01-17,143162.582,124019.22167953364
2024-01-18,145361.392,125122.10493146369
2024-01-19,147997.87199999997,126681.89695919333
2024-01-22,147860.947,126949.74003466204
2024-01-23,148998.012,127319.99369780999
2024-01-24,153697.54700000002,127459.16706055355
2024-01-25,155738.17699999997,128152.40796176672
2024-01-26,155980.457,127989.60138648181
2024-01-29,158279.36200000002,129003.20361325561
2024-01-30,157185.887,128903.41893808098
2024-01-31,152837.722,126800.06302190012
2024-02-01,154836.022,128459.63972480436
2024-02-02,164399.04200000002,129811.98466467098
2024-02-05,164328.56199999998,129339.32041384382
2024-02-06,163056.957,129714.82590200094
2024-02-07,166420.327,130796.70185389424
2024-02-08,166253.42200000002,130854.47192899534
2024-02-09,168524.287,131610.7347303188
2024-02-12,167837.75699999998,131552.9646552177
2024-02-13,165740.80199999997,129741.0850270469
2024-02-14,169578.23699999996,130920.11974161021
2024-02-15,169908.592,131823.433643191
2024-02-16,167793.55200000003,131166.95551704217
2024-02-20,165567.61699999997,130444.82957827846
2024-02-21,164335.207,130562.99564098525
2024-02-22,173445.907,133265.05960821387
2024-02-23,173016.717,133356.9665458747
2024-02-26,171788.037,132868.54682001995
2024-02-27,173080.23200000002,133115.38259545193
2024-02-28,171532.62699999998,132939.44645764402
2024-02-29,173977.56199999998,133417.3625334804
2024-03-01,177500.87699999998,134669.92279817237
2024-03-04,177707.24200000003,134525.4976104196
2024-03-05,175454.67200000002,133181.0304080668
2024-03-06,177084.597,133855.88992174782
2024-03-07,182229.13199999998,135184.60164907304
2024-03-08,178803.30200000003,134373.19468515308
2024-03-11,175939.587,134257.6545349509
2024-03-12,182017.197,135701.90641247833
2024-03-13,181245.097,135489.20749960613
2024-03-14,180875.887,135221.3644241374
2024-03-15,178772.397,133876.89722178457
2024-03-18,182233.222,134672.54871067696
2024-03-19,182931.342,135420.93377448665
2024-03-20,185241.197,136673.49403917862
2024-03-21,185787.512,137125.15098996903
2024-03-22,188264.19199999998,136865.18565201407
2024-03-25,187473.032,136487.05425135235
2024-03-26,185688.097,136234.96665091117
2024-03-27,183477.637,137379.86450291474
2024-03-28,182396.217,137353.60537786884
2024-04-01,184421.74199999997,137114.64733995064
2024-04-02,184117.347,136242.84438842497
2024-04-03,185593.972,136392.5214011869
2024-04-04,182704.79699999996,134727.69287327348
2024-04-05,187216.43199999997,136135.18197573654
2024-04-08,185975.202,136211.33343836982
2024-04-09,184726.852,136368.88818864556
2024-04-10,185596.537,135003.41368625598
2024-04-11,189225.332,136022.26773803897
2024-04-12,185895.517,134144.7402972533
2024-04-15,181751.93200000003,132464.15629431227
2024-04-16,182979.027,132222.5723438895
2024-04-17,180531.822,131440.05041752008
2024-04-18,180984.527,131169.58142954676
2024-04-19,170984.87199999997,130024.6835775432
2024-04-22,171554.42200000002,131222.0996796387
2024-04-23,174951.267,132779.26579486372
2024-04-24,173741.25199999998,132716.24389475342
2024-04-25,168217.12199999997,132212.06869387112
2024-04-26,171492.967,133464.62895856312
2024-04-29,170040.847,133937.29320939028
2024-04-30,168062.692,131815.55590567723
2024-05-01,168698.837,131387.53216742817
2024-05-02,170141.73700000002,132616.4592195788
2024-05-03,171621.972,134260.2804474555
2024-05-06,173204.587,135646.76224988187
2024-05-07,174004.372,135796.43926264378
2024-05-08,173924.197,135809.56882516676
2024-05-09,174294.707,136592.09075153613
2024-05-10,173521.82700000002,136768.02688934404
2024-05-13,174276.687,136786.40827687623
2024-05-14,174824.532,137414.00136547448
2024-05-15,175881.522,139115.5926684523
2024-05-16,175501.122,138829.3682054514
2024-05-17,176568.582,139028.93755580066
2024-05-20,178155.442,139189.11821858093
2024-05-21,179277.437,139530.48684417835
2024-05-22,178286.047,139128.72223097528
2024-05-23,176177.897,138112.49409169686
2024-05-24,177765.457,139026.31164329607
2024-05-28,178407.862,139123.47040596604
2024-05-29,178574.682,138149.2568667612
2024-05-30,176224.332,137232.81340265743
2024-05-31,175669.622,138482.7477548448
2024-06-03,175909.527,138595.6619925424
2024-06-04,176309.332,138750.59083031354
2024-06-05,178770.317,140399.6638831994
2024-06-06,179354.422,140397.03797069483
2024-06-07,178810.407,140226.35365789614
2024-06-10,179153.14200000002,140659.62922115435
2024-06-11,182538.157,140998.37193424717
2024-06-12,184401.22199999998,142156.3993487737
2024-06-13,183795.642,142442.62381177463
2024-06-14,184702.492,142529.27892442624
2024-06-17,186344.587,143663.67312641142
2024-06-18,185699.287,144028.67496455018
2024-06-20,185268.067,143637.41400136548
2024-06-21,186677.052,142983.56178772124
2024-06-24,185032.672,142518.77527440785
2024-06-25,186637.107,143067.59098786832
2024-06-26,188991.087,143246.15303818078
2024-06-27,190575.76200000002,143471.98151357597
2024-06-28,187631.95200000002,142907.41032508796
2024-07-01,190159.647,143201.51252560265
2024-07-02,192193.89200000002,144165.22241478914
2024-07-03,192371.64700000003,144808.570978415
2024-07-05,195440.817,145643.61115487633
2024-07-08,194932.57200000001,145811.66955517043
2024-07-09,194636.962,145953.4688304186
2024-07-10,195905.027,147397.72070794602
2024-07-11,190931.907,146126.77905572185
2024-07-12,190914.872,147048.47434483483
2024-07-15,192080.647,147452.86487054251
2024-07-16,191415.39200000002,148327.29373457277
2024-07-17,188039.302,146247.57103093326
2024-07-18,185396.032,145123.68047896645
2024-07-19,184558.742,144159.97058977996
2024-07-22,186307.372,145646.23706738092
2024-07-23,187059.042,145417.7826794811
2024-07-24,181779.457,142122.26248621396
2024-07-25,179613.487,141381.75515991807
2024-07-26,180418.407,142965.1804001891
2024-07-29,180920.912,143049.20960033612
2024-07-30,180410.032,142324.4577490678
2024-07-31,182156.157,144637.88666561627
2024-08-01,180564.247,142589.67491203194
2024-08-02,176063.98200000002,139934.87736988603
2024-08-05,171066.517,135859.46116275407
2024-08-06,171301.94700000001,137112.02142744604
2024-08-07,171869.652,136195.57796334225
2024-08-08,173522.777,139344.04705635208
2024-08-09,174242.902,139958.5105824274
2024-08-12,174430.212,140032.03613255607
2024-08-13,175910.63200000004,142334.9613990862
2024-08-14,176735.652,142783.99243737198
2024-08-15,177356.582,145231.34289165487
2024-08-16,178185.977,145556.95604222466
2024-08-19,178945.407,146948.6896696602
2024-08-20,179601.93200000003,146709.73163174206
2024-08-21,180662.782,147213.90683262434
2024-08-22,177172.822,146058.50533060238
2024-08-23,179381.377,147610.41962081823
2024-08-26,177312.242,147258.54734520247
2024-08-27,178327.502,147460.7426080563
2024-08-28,175702.842,146604.6951315582
2024-08-29,174532.352,146617.8246940812
2024-08-30,176166.227,148017.4360590305
2024-09-03,167638.442,144971.37755369995
2024-09-04,168385.032,144674.64944068066
2024-09-05,170270.202,144322.77716506485
2024-09-06,164367.207,141893.80809831416
2024-09-09,165929.80200000003,143482.48516359436
2024-09-10,166995.302,144107.45233968805
2024-09-11,168588.85700000002,145585.84107977521
2024-09-12,170002.07200000001,146812.14221942125
2024-09-13,170513.55200000003,147578.9086707631
2024-09-16,169467.73200000002,147796.8594086445
2024-09-17,170457.64700000003,147857.25539625023
2024-09-18,170275.64700000003,147418.72800798278
2024-09-19,176557.57200000001,149934.3521873851
2024-09-20,175906.477,149217.4780736306
2024-09-23,177913.057,149590.3576492831
2024-09-24,179500.86200000002,150018.38138753216
2024-09-25,179756.65200000003,149687.51641195317
2024-09-26,178810.717,150280.97263799168
2024-09-27,178963.907,150063.0219001103
2024-09-30,180241.257,150664.3558636626
2024-10-01,178460.91700000002,149314.6368363006
2024-10-02,177357.007,149377.6587364109
2024-10-03,176049.632,149104.56383593302
2024-10-04,179705.57200000004,150459.53468830418
2024-10-07,175052.972,149099.31201092378
2024-10-08,178148.372,150509.4270258915
2024-10-09,178882.19700000001,151551.91429021585
2024-10-10,178436.16700000002,151286.6971272517
2024-10-11,175701.16700000002,152192.63694133714
2024-10-14,175682.06200000003,153437.31946851534
2024-10-15,175512.222,152245.15519142902
2024-10-16,174201.26200000002,152906.88514258704
2024-10-17,173843.127,152920.01470511002
2024-10-18,178917.847,153508.21910613938
2024-10-21,180761.227,153256.13150569823
2024-10-22,180728.57200000001,153174.7282180558
2024-10-23,176249.54700000002,151775.11685310645
2024-10-24,177187.137,152103.35591618088
2024-10-25,178144.79200000002,152050.83766608898
2024-10-28,178378.76200000002,152520.87600441155
2024-10-29,180467.48200000002,152767.7117798435
2024-10-30,179297.472,152305.55117903472
2024-10-31,174809.627,149319.88866130981
2024-11-01,176489.98200000002,149950.1076624127
2024-11-04,175705.257,149627.12042434743
2024-11-05,178530.397,151436.37414001368
2024-11-06,181574.597,155201.9326716034
2024-11-07,185696.352,156401.97468620347
2024-11-08,184833.71200000003,157079.4601123891
2024-11-11,183821.252,157229.137125151
2024-11-12,185634.67200000002,156740.71739929626
2024-11-13,186414.88700000002,156816.86886192954
2024-11-14,186878.952,155808.51846016492
2024-11-15,181797.002,153812.82495667244
2024-11-18,183097.477,154443.04395777534
2024-11-19,186767.212,155007.6151462633
2024-11-20,187373.597,155060.13339635523
2024-11-21,187382.57200000001,155892.54766031195
2024-11-22,186208.437,156375.7155611575
2024-11-25,184753.567,156906.14988708578
2024-11-26,187192.902,157725.4345885195
2024-11-27,186507.30200000003,157247.5185126832
2024-11-29,188708.60700000002,158224.3579643926
2024-12-02,191385.372,158507.95651488894
2024-12-03,194249.537,158581.4820650176
2024-12-04,196525.602,159566.19925424084
2024-12-05,196923.777,159303.60800378132
2024-12-06,199150.412,159605.58794180976
2024-12-09,197147.10700000002,158783.6773278714
2024-12-10,196736.717,158290.0057770075
2024-12-11,200284.342,159513.68100414894
2024-12-12,199222.45700000002,158691.77039021062
2024-12-13,197348.217,158660.25944015547
2024-12-16,198562.382,159337.74486634106
2024-12-17,197986.07700000002,158681.26674019222
2024-12-18,192113.73700000002,153951.998319416
2024-12-19,193780.112,153904.7318943333
2024-12-20,195429.177,155230.81770915393
2024-12-23,197703.10700000002,156160.3907357807
2024-12-24,200558.282,157896.1189013182
2024-12-26,199635.36200000002,157906.6225513366
2024-12-27,196792.757,156244.41993592773
2024-12-30,194993.007,154461.4253453075
2024-12-31,192857.11200000002,153899.4800693241
2025-01-02,193279.04700000002,153521.34866866237
2025-01-03,195106.117,155440.89070952157
2025-01-06,198622.36700000003,156336.32687358858
2025-01-07,194430.227,154569.0877579959
2025-01-08,193827.29200000002,154794.9162333911
2025-01-10,189723.76700000002,152431.5949792553
2025-01-13,188309.437,152667.92710466887
2025-01-14,186147.462,152878.0001050365
2025-01-15,191276.54200000002,155658.84144740299
2025-01-16,187906.75699999998,155359.4874218791
2025-01-17,190810.42200000002,156919.27944960876
2025-01-21,191718.57200000001,158355.65358962238
2025-01-22,198921.477,159245.83792868024
2025-01-23,201493.772,160115.01496770128
2025-01-24,200592.777,159647.6025418833
2025-01-27,197319.427,157389.3177879313
2025-01-28,200143.13700000002,158741.6627277979
2025-01-29,200665.037,158030.04043905257
2025-01-30,198840.092,158878.21017803688
2025-01-31,199334.672,158032.66635155719
2025-02-03,198279.252,156969.17178719604
2025-02-04,201195.657,158022.1627015388
2025-02-05,201257.687,158662.88535266006
2025-02-06,202629.252,159214.3269786251
2025-02-07,199935.91700000002,157756.94553857466
2025-02-10,201592.162,158828.31784044957
2025-02-11,201471.612,158949.10981566092
2025-02-12,202941.537,158437.05687726484
2025-02-13,205167.64700000003,160109.7631426921
2025-02-14,206681.802,160101.88540517833
2025-02-18,203892.047,160571.92374350087
2025-02-19,203854.397,160950.0551441626
2025-02-20,201960.682,160280.4474554908
2025-02-21,198651.007,157538.99480069327
2025-02-24,196336.527,156822.12068693872
2025-02-25,195046.57200000001,156042.22467307388
2025-02-26,195812.642,156121.00204821175
2025-02-27,191985.44700000001,153629.01108135076
2025-02-28,194905.592,156026.4691980463
2025-03-03,191948.17200000002,153292.89428076256
2025-03-04,190548.03200000004,151478.3887400872
2025-03-05,192567.632,153106.4544929363
2025-03-06,186059.162,150388.6350506801
2025-03-07,185752.21700000003,151231.5529646552
2025-03-10,183677.60700000002,147203.40318260598
2025-03-11,182489.04700000002,145979.7279554645
2025-03-12,181798.10700000002,146754.37214432016
2025-03-13,181798.10700000002,144798.0673283966
2025-03-14,181798.10700000002,147788.9816711307
2025-03-17,181798.10700000002,148928.6276981251
2025-03-18,181798.10700000002,147318.94333280815
2025-03-19,181798.10700000002,148923.3758731159
2025-03-20,181798.10700000002,148492.72622236228
2025-03-21,181798.10700000002,148096.21343416837
2025-03-24,181798.10700000002,150748.3850638097
2025-03-25,181798.10700000002,151110.76098944384
2025-03-26,181798.10700000002,149306.75909878683
2025-03-27,181798.10700000002,148910.24631059295
2025-03-28,181798.10700000002,145911.45423034506
2025-03-31,181798.10700000002,146890.91959455912
2025-04-01,181798.10700000002,147305.81377028517
2025-04-02,181798.10700000002,148238.01270941654
2025-04-03,181798.10700000002,140932.7241216323
2025-04-04,181798.10700000002,132682.1070321937
2025-04-07,181798.10700000002,132445.7749067801
2025-04-08,181798.10700000002,130371.30402814978
2025-04-09,181798.10700000002,144062.81182710992
2025-04-10,181798.10700000002,137750.11816606272
2025-04-11,181798.10700000002,140207.97227036397
2025-04-14,181798.10700000002,141568.19494774434
2025-04-15,181798.10700000002,141171.68215955046
2025-04-16,181798.10700000002,138033.716716559
2025-04-17,181798.10700000002,138230.66015440365
2025-04-21,181798.10700000002,134940.3917861457
2025-04-22,181798.10700000002,138451.23680478966
2025-04-23,181798.10700000002,140596.60732104405
2025-04-24,181798.10700000002,143556.01071372305
2025-04-25,181798.10700000002,144593.24615303817
2025-04-28,181798.10700000002,144648.3903156347
2025-04-29,181798.10700000002,145559.58195472928
2025-04-30,181798.10700000002,145617.35202983036
2025-05-01,181798.10700000002,146649.33564413633
2025-05-02,181798.10700000002,148826.21711044587
2025-05-05,181798.10700000002,147972.7955464524
2025-05-06,181798.10700000002,146735.99075678797
2025-05-07,181798.10700000002,147353.0801953679
2025-05-08,181798.10700000002,148379.81198466464
2025-05-09,181798.10700000002,148190.7462843338
2025-05-12,187997.10300000003,153088.07310540412
2025-05-13,193893.481,154099.04941967333
2025-05-14,197846.64100000003,154295.992857518
2025-05-15,197288.909,155049.62974633687
2025-05-16,198675.78900000002,156031.72102305552
2025-05-19,197649.81100000002,156202.40533585422
2025-05-20,197566.83700000003,155677.22283493515
2025-05-21,195343.35900000003,153053.9362428444
2025-05-22,195738.89700000003,153114.3322304501
2025-05-23,194667.79100000003,152069.21905362114
2025-05-27,201553.65700000004,155230.81770915393
2025-05-28,200568.06300000002,154332.75563258232
2025-05-29,200607.58500000005,154941.9673336484
2025-05-30,199283.649,154768.65710834516
2025-06-02,201732.62900000002,155640.46005987082
2025-06-03,204201.82100000003,156528.01848642403
2025-06-04,204646.06500000003,156486.0038863505
2025-06-05,198668.06700000004,155729.74108502702
2025-06-06,196627.85700000005,157328.92180032562
2025-06-09,197717.66500000004,157470.72107557373
2025-06-10,197858.94700000001,158363.5313271362
2025-06-11,198848.10900000003,157911.87437634578
2025-06-12,199396.84900000002,158539.46746494406
2025-06-13,196208.053,156766.9765243422
2025-06-16,201636.143,158258.49482695234
2025-06-17,201046.49700000003,156906.14988708578
2025-06-18,201832.70100000003,156882.51667454443
2025-06-20,201734.11500000002,156052.72832309228
2025-06-23,204230.00100000002,157594.13896328973
2025-06-24,210918.53500000003,159335.11895383647
2025-06-25,214466.423,159424.3999789927
2025-06-26,217010.67700000003,160671.7084186755
2025-06-27,218015.92700000003,161469.98582007247
2025-06-30,219076.85900000003,162242.0040964235
2025-07-01,212310.50300000003,162189.4858463316
2025-07-02,214669.27500000002,162924.7413476183
2025-07-03,216862.35900000003,164208.81256236543
2025-07-07,215050.53700000004,162985.13733522396
2025-07-08,215614.45500000002,162895.85631006776
2025-07-09,218505.159,163872.6957617772
2025-07-10,219043.19100000002,164334.85636258603
2025-07-11,219825.67500000002,163757.15561157503
2025-07-14,220228.29300000003,164069.63919962186
2025-07-15,226159.69700000001,163368.52056089492
2025-07-16,227495.51500000004,163914.71036185074
2025-07-17,230160.16700000002,164917.80893860618
2025-07-18,226256.56100000002,164797.0169633948
2025-07-21,227519.05700000003,165109.50055144163
2025-07-22,222345.94900000002,165133.13376398297
2025-07-23,225135.38900000002,166537.9969539415
2025-07-24,228415.59500000003,166593.14111653797
2025-07-25,230264.86100000003,167296.88566776956
2025-07-28,233935.803,167254.87106769605
2025-07-29,235219.27100000004,166813.717766924
2025-07-30,238278.75300000003,166603.6447665564
2025-07-31,236198.073,165978.6775904627
2025-08-01,231970.79300000003,163258.2322357019
2025-08-04,238095.95100000003,165739.7195525445
2025-08-05,234706.88700000002,164899.427551074
2025-08-06,233410.65900000004,166162.49146578438
2025-08-07,236956.63700000002,166023.3181030408
2025-08-08,238822.431,167317.89296780629
2025-08-11,238497.135,166987.0279922273
2025-08-12,241947.48900000003,168764.77075783839
2025-08-13,242785.08100000003,169342.47150884932
2025-08-14,243025.84500000003,169358.22698387693
2025-08-15,240726.883,168961.71419568302
